"subject" "activity" "tbodyacc-mean-x" "tbodyacc-mean-y" "tbodyacc-mean-z" "tbodyacc-std-x" "tbodyacc-std-y" "tbodyacc-std-z" "tgravityacc-mean-x" "tgravityacc-mean-y" "tgravityacc-mean-z" "tgravityacc-std-x" "tgravityacc-std-y" "tgravityacc-std-z" "tbodyaccjerk-mean-x" "tbodyaccjerk-mean-y" "tbodyaccjerk-mean-z" "tbodyaccjerk-std-x" "tbodyaccjerk-std-y" "tbodyaccjerk-std-z" "tbodygyro-mean-x" "tbodygyro-mean-y" "tbodygyro-mean-z" "tbodygyro-std-x" "tbodygyro-std-y" "tbodygyro-std-z" "tbodygyrojerk-mean-x" "tbodygyrojerk-mean-y" "tbodygyrojerk-mean-z" "tbodygyrojerk-std-x" "tbodygyrojerk-std-y" "tbodygyrojerk-std-z" "tbodyaccmag-mean" "tbodyaccmag-std" "tgravityaccmag-mean" "tgravityaccmag-std" "tbodyaccjerkmag-mean" "tbodyaccjerkmag-std" "tbodygyromag-mean" "tbodygyromag-std" "tbodygyrojerkmag-mean" "tbodygyrojerkmag-std" "fbodyacc-mean-x" "fbodyacc-mean-y" "fbodyacc-mean-z" "fbodyacc-std-x" "fbodyacc-std-y" "fbodyacc-std-z" "fbodyaccjerk-mean-x" "fbodyaccjerk-mean-y" "fbodyaccjerk-mean-z" "fbodyaccjerk-std-x" "fbodyaccjerk-std-y" "fbodyaccjerk-std-z" "fbodygyro-mean-x" "fbodygyro-mean-y" "fbodygyro-mean-z" "fbodygyro-std-x" "fbodygyro-std-y" "fbodygyro-std-z" "fbodyaccmag-mean" "fbodyaccmag-std" "fbodybodyaccjerkmag-mean" "fbodybodyaccjerkmag-std" "fbodybodygyromag-mean" "fbodybodygyromag-std" "fbodybodygyrojerkmag-mean" "fbodybodygyrojerkmag-std"
1 "walking" 0.34337048 -0.014446221 -0.16737697 -0.22992354 0.17391077 -0.21338751 0.95244515 -0.25983791 -0.026131065 -0.98110011 -0.96439894 -0.96430389 0.33608453 -0.46414358 -0.0050257445 -0.12048623 0.028659631 -0.52146493 0.096081738 -0.16339425 0.025859464 -0.36040537 0.042333424 -0.2761384 -0.054628854 0.34028929 -0.26967159 -0.10205315 -0.24344225 -0.31157714 -0.07351308 -0.19511453 -0.07351308 -0.19511453 -0.12948008 -0.17393461 -0.049340623 -0.090123903 -0.23647406 -0.22944178 -0.15132288 0.1952672 -0.32123865 -0.26312557 0.087855316 -0.21697496 -0.18341895 -0.025971976 -0.48742267 -0.13227926 0.020367181 -0.55284935 -0.16221058 0.026553035 -0.18046872 -0.4234905 0.044652222 -0.37656508 -0.10437689 -0.37621527 -0.13222215 -0.23261183 -0.06013149 -0.27464609 -0.21766885 -0.29922633
1 "walking" 0.27623973 -0.029638413 -0.14261631 -0.22657692 0.16428792 -0.12254496 0.94712514 -0.25710034 -0.028422611 -0.97692745 -0.98859597 -0.9604447 -0.23562339 -0.11177723 0.1726546 -0.19243345 0.053981333 -0.46932414 0.0087423875 0.011660578 0.0041745148 -0.37755748 0.13371503 -0.30814814 -0.075668238 0.17146688 0.13645072 -0.12906742 -0.19010724 -0.41834914 -0.04949205 -0.21102536 -0.04949205 -0.21102536 -0.1598686 -0.14985071 -0.021410464 -0.044636319 -0.22009657 -0.21277224 -0.22580363 0.11028848 -0.20488317 -0.22680227 0.11880106 -0.14635155 -0.28524022 -0.011101847 -0.42589499 -0.16922718 0.055776797 -0.51021094 -0.23710582 0.047211246 -0.2579581 -0.4223431 0.17601624 -0.3885971 -0.12319532 -0.38785963 -0.11608747 -0.20103653 -0.0038214657 -0.24624861 -0.18755095 -0.30033796
1 "walking" 0.25546822 0.021219063 -0.048949431 -0.22453699 0.022312942 -0.11319624 0.94574875 -0.25477781 -0.026521446 -0.98531496 -0.98019454 -0.96626457 0.11592991 0.23466731 0.36150518 -0.24577701 -0.020566631 -0.46593017 -0.0425566 0.097617796 0.084655454 -0.51085478 0.026422841 -0.37242435 -0.33244254 -0.40624756 0.23877062 -0.287501 -0.29241241 -0.48255501 -0.077394435 -0.23776722 -0.077394435 -0.23776722 -0.2060086 -0.19927244 -0.13887531 -0.16730755 -0.3038356 -0.37442998 -0.29042868 0.057822283 -0.24835735 -0.19997071 -0.062099119 -0.11065828 -0.29804684 -0.051726769 -0.43348651 -0.25753842 -0.052800462 -0.49547394 -0.34753471 -0.035159614 -0.33384574 -0.56299575 0.055512057 -0.44288023 -0.20002501 -0.37817216 -0.15902098 -0.25781592 -0.17453126 -0.30735586 -0.33835881 -0.46501488
1 "walking" 0.32113983 0.0015817951 -0.043553705 -0.23395567 0.034774517 -0.16193047 0.95021213 -0.24482976 -0.023627905 -0.98994516 -0.95439711 -0.97017613 0.30483318 -0.094993043 -0.36239501 -0.10173292 -0.053477323 -0.49861984 -0.037246509 -0.097676458 0.13248328 -0.50430997 -0.10197017 -0.32240541 -0.25613684 -0.19043807 -0.010926571 -0.24189501 -0.36814485 -0.40959039 -0.09549311 -0.23418525 -0.09549311 -0.23418525 -0.1466642 -0.15836859 -0.19638987 -0.25609966 -0.32711536 -0.42371876 -0.16356217 -0.041627698 -0.25329234 -0.26347693 0.008517917 -0.17781648 -0.16775317 -0.1498672 -0.45649574 -0.11202062 -0.010835726 -0.53828508 -0.39590549 -0.14616569 -0.27622589 -0.53891142 -0.082039892 -0.40013872 -0.14847221 -0.40610227 -0.13543936 -0.19450513 -0.26831853 -0.37690138 -0.3971911 -0.50292913
1 "walking" 0.2346659 -0.049547719 -0.11175723 -0.24708664 0.055164926 -0.20856333 0.94913033 -0.23690505 -0.022201127 -0.98032152 -0.9839185 -0.96877668 -0.2091684 0.17500548 -0.42042207 -0.015193506 0.0051255923 -0.49424157 -0.016108606 -0.2247527 0.14882964 -0.47230941 -0.061530134 -0.29837084 0.064369619 -0.068501754 -0.20808194 -0.20694617 -0.34268862 -0.34387753 -0.11344328 -0.23084634 -0.11344328 -0.23084634 -0.097063034 -0.061633391 -0.14638251 -0.24908129 -0.30373917 -0.37066839 -0.18777314 -0.0046568174 -0.2686715 -0.27172376 0.019494247 -0.23757804 -0.17170095 -0.12720584 -0.4353911 0.051579153 0.080495392 -0.5521501 -0.32008271 -0.10693741 -0.22430549 -0.52062201 -0.04115117 -0.38854764 -0.11082694 -0.42757093 -0.088076196 -0.032996374 -0.24418375 -0.38477677 -0.35354882 -0.43963334
1 "walking" 0.31263404 -0.026367749 -0.13095121 -0.3530986 -0.01738215 -0.1278076 0.94691727 -0.26205559 -0.020235796 -0.9850642 -0.94652431 -0.83709377 -0.094394668 0.013017354 -0.30579489 -0.30650885 -0.068948743 -0.60594792 -0.23928593 0.078229978 0.043137262 -0.46501506 -0.16740045 -0.43151087 0.034467284 -0.34622965 0.19077019 -0.28902666 -0.49804596 -0.54948827 -0.1696296 -0.32073899 -0.1696296 -0.32073899 -0.28756092 -0.27400211 -0.21472204 -0.22792935 -0.46434627 -0.46330737 -0.2749068 -0.062349562 -0.31909457 -0.38657078 -0.055909878 -0.098385402 -0.32488554 -0.15821185 -0.56272771 -0.34905958 -0.032820151 -0.64777257 -0.3276796 -0.25778599 -0.35621853 -0.50858961 -0.12194059 -0.51041089 -0.25871717 -0.46375538 -0.21590346 -0.36040189 -0.30917911 -0.30476058 -0.47289324 -0.48842516
1 "walking" 0.2769154 -0.03548621 -0.080569176 -0.26294183 0.11127781 -0.21270027 0.94686993 -0.25580058 -0.035627962 -0.99082894 -0.98245209 -0.91471331 -0.17405369 -0.044309143 -0.31650894 -0.20323289 0.071281747 -0.50076699 -0.070738847 -0.11881544 0.14989071 -0.46773904 -0.088727759 -0.37812283 0.18603411 -0.33257964 -0.02649704 -0.1997635 -0.46388403 -0.42599171 -0.10747234 -0.24223487 -0.10747234 -0.24223487 -0.16292627 -0.16984307 -0.17879454 -0.25342387 -0.39277622 -0.43292775 -0.23624459 0.10852771 -0.2746545 -0.27364908 0.042382333 -0.24038519 -0.23747019 -0.039713237 -0.45371719 -0.23775165 0.12142791 -0.54573562 -0.2931536 -0.18697858 -0.28535159 -0.52341889 -0.039331806 -0.46859871 -0.16322391 -0.40834585 -0.083012895 -0.29820284 -0.33790803 -0.32354691 -0.4493405 -0.4513102
1 "walking" 0.20530739 -0.0085082782 -0.11964696 -0.2607049 0.027917204 -0.2265457 0.9454189 -0.25466811 -0.032057504 -0.98898889 -0.99000079 -0.92855391 0.314329 -0.037260786 -0.10858857 -0.17219386 -0.068312343 -0.50717565 0.01278096 -0.29505011 0.18375478 -0.51115059 -0.098407942 -0.3493255 0.045082723 0.2244584 -0.25061744 -0.25293354 -0.462935 -0.39017635 -0.12980293 -0.2590426 -0.12980293 -0.2590426 -0.2019714 -0.16995986 -0.18656546 -0.28436434 -0.38941355 -0.46969061 -0.20511072 -0.042937314 -0.33885732 -0.28372378 -0.00060358452 -0.22692835 -0.23343978 -0.16820535 -0.47693821 -0.18124372 -0.02118834 -0.53461719 -0.37832881 -0.2457801 -0.28740226 -0.55327845 -0.024582546 -0.43039089 -0.22227743 -0.39548541 -0.13711251 -0.21444218 -0.33261203 -0.37380292 -0.46244652 -0.516967
1 "walking" 0.30699599 -0.01378698 -0.18016197 -0.23902985 0.072865343 -0.24720444 0.94193674 -0.25575938 -0.026832917 -0.98783704 -0.993833 -0.95108339 0.46707036 -0.37921519 -0.12680689 -0.10057023 -0.033826936 -0.54400891 -0.019691717 -0.16320524 0.099528543 -0.49171175 -0.065042631 -0.31606302 -0.14267476 0.39578343 -0.21212991 -0.24170042 -0.35470816 -0.39392242 -0.10480876 -0.25305003 -0.10480876 -0.25305003 -0.15146378 -0.16172564 -0.16295412 -0.25447801 -0.31433045 -0.41836589 -0.1707477 0.01859811 -0.35554991 -0.2675901 0.0333544 -0.24801824 -0.17595284 -0.13843892 -0.49953681 -0.10160387 0.016051207 -0.58656564 -0.39788691 -0.04088927 -0.25003562 -0.52210762 -0.08680965 -0.4016197 -0.15167709 -0.4324654 -0.11944835 -0.22363449 -0.30220288 -0.3493227 -0.41761345 -0.46060184
1 "walking" 0.28151325 -0.040800898 -0.13467496 -0.20097415 0.13235411 -0.22023423 0.93746757 -0.25840003 -0.034867064 -0.98403915 -0.9792264 -0.95247094 -0.23332563 0.026585333 0.34066157 -0.15591105 0.058591159 -0.49444866 -0.049202381 0.088514793 0.019604124 -0.43666047 0.03394737 -0.30922493 -0.13278403 -0.037932658 -0.065283761 -0.1709756 -0.30613491 -0.38388653 -0.063225767 -0.21278856 -0.063225767 -0.21278856 -0.12198932 -0.20366331 -0.075164913 -0.20769179 -0.27198253 -0.35678785 -0.19711314 -0.058279826 -0.25261291 -0.20242093 0.15166689 -0.26403888 -0.2305614 -0.12439794 -0.45758603 -0.1530197 0.17865505 -0.52862194 -0.4048987 -0.064843113 -0.275699 -0.45102377 0.083256156 -0.38366033 -0.15097581 -0.37214606 -0.1525068 -0.27939285 -0.24978553 -0.31441572 -0.37851993 -0.37255783
1 "walking" 0.30388542 0.0027680377 -0.038613087 -0.16865626 0.19033573 -0.1404726 0.93719527 -0.26621211 -0.03442325 -0.98228157 -0.97078768 -0.96034794 0.019032962 0.074249122 0.29578635 -0.16651885 0.17001521 -0.43981611 -0.017927118 0.10532781 0.079664131 -0.45932476 0.034665288 -0.32584284 -0.087034968 -0.29115427 0.29803128 -0.1951596 -0.26988336 -0.36233493 -0.017610633 -0.14299831 -0.017610633 -0.14299831 -0.10161814 -0.10006713 -0.099273959 -0.16899804 -0.27478233 -0.2855736 -0.23666293 0.095769616 -0.16416393 -0.14326479 0.16319435 -0.19593143 -0.24427471 0.013201164 -0.39531278 -0.15971427 0.26048314 -0.48149697 -0.36094486 -0.028597978 -0.19121952 -0.49125647 0.064627021 -0.43796308 -0.075130477 -0.31689723 -0.1027928 -0.097456627 -0.21108422 -0.28294851 -0.28965059 -0.33084143
1 "walking" 0.3541929 -0.012560935 -0.058680943 -0.20842457 0.23479071 -0.15926287 0.94782306 -0.265399 -0.030585939 -0.95867188 -0.9626832 -0.97325368 0.16511669 -0.25047435 -0.26253378 -0.11675796 0.22370706 -0.44241294 -0.011481705 -0.15332276 0.11270213 -0.51392579 -0.050255776 -0.2828863 -0.093964269 -0.26373019 -0.067837338 -0.27564792 -0.31532794 -0.27382886 -0.035592505 -0.15547409 -0.035592505 -0.15547409 -0.051890081 -0.086472346 -0.15365965 -0.26457853 -0.2996404 -0.34351191 -0.21376697 0.1882365 -0.22944501 -0.20627066 0.18103324 -0.18672309 -0.19421195 0.093233503 -0.3808327 -0.11438034 0.28472732 -0.50271533 -0.38726929 -0.1205568 -0.18758513 -0.55411036 -0.01597055 -0.38260535 -0.0591392 -0.34641 -0.037076583 -0.15403764 -0.27479762 -0.38562721 -0.34136634 -0.39315099
1 "walking" 0.22229785 -0.018659683 -0.11718642 -0.22054434 0.16981657 -0.21230566 0.95736507 -0.25851158 -0.030633221 -0.98071351 -0.97632552 -0.97308252 -0.24161075 0.44647153 -0.09482976 -0.043791913 0.099639636 -0.48190249 0.012997123 -0.22759154 0.14288578 -0.47216816 -0.027794022 -0.26281941 -0.18520624 -0.13287228 -0.14767475 -0.23434166 -0.32301273 -0.26892701 -0.062178356 -0.22499279 -0.062178356 -0.22499279 -0.055646508 -0.11724214 -0.12408931 -0.21431024 -0.28909867 -0.35180971 -0.1400821 0.18180734 -0.30269727 -0.25456565 0.08912876 -0.22484644 -0.13087614 0.033687393 -0.42484368 -0.038082737 0.099341719 -0.53754143 -0.3659316 -0.15285464 -0.16361966 -0.5063008 0.035207478 -0.36580919 -0.12987657 -0.40451684 -0.033384888 -0.23700181 -0.22141963 -0.34667919 -0.34959232 -0.40042849
1 "walking" 0.21448125 0.0099387454 -0.123073 -0.20551618 0.1060062 -0.21092443 0.95473147 -0.25421267 -0.027618421 -0.97754308 -0.97978106 -0.96895106 0.4079873 0.36782479 -0.12301617 0.0069949798 0.002761854 -0.48606746 0.01465161 -0.19063654 0.10359785 -0.41936161 -0.012322999 -0.30791562 -0.29718539 0.0025980694 -0.1300572 -0.15692958 -0.28572187 -0.34392571 -0.072821245 -0.20792297 -0.072821245 -0.20792297 -0.086796765 -0.041082481 -0.12638665 -0.11301552 -0.27115443 -0.2910263 -0.16044156 0.11766809 -0.29040059 -0.22392465 0.029630075 -0.22930848 -0.11761896 -0.089855109 -0.438019 0.044038993 0.037952585 -0.5319877 -0.29259637 -0.10278939 -0.24237744 -0.45985076 0.032708055 -0.39403883 -0.11533525 -0.38831632 -0.036035559 -0.054349766 -0.16225687 -0.23155516 -0.30163572 -0.32515791
1 "walking" 0.32731657 -0.022255821 -0.1491439 -0.24864532 0.13322913 -0.17954697 0.94502756 -0.25147834 -0.024245992 -0.97322211 -0.98866929 -0.97396777 0.39862391 -0.34500052 -0.16269563 -0.052666233 -0.011569978 -0.4948847 -0.045532379 -0.14600639 0.0068022451 -0.42216651 -0.013167728 -0.29260458 0.014000955 0.40399109 -0.47304526 -0.12239614 -0.24923106 -0.38030747 -0.089840429 -0.20806055 -0.089840429 -0.20806055 -0.11413474 -0.10512383 -0.12304422 -0.12499318 -0.24979033 -0.25113264 -0.1459075 0.11655763 -0.26081978 -0.29312949 0.070485748 -0.19942678 -0.16546798 -0.10585412 -0.45222392 -0.021832203 0.026439916 -0.53510118 -0.2647675 -0.0068208833 -0.17078802 -0.47210504 -0.024013313 -0.40207336 -0.11492539 -0.38895614 -0.11731484 -0.096090417 -0.096642888 -0.30197348 -0.23378097 -0.32888667
1 "walking" 0.3490591 -0.022003784 -0.15005217 -0.30312548 0.15260681 -0.17429778 0.9433439 -0.24400324 -0.020724365 -0.98064628 -0.95426823 -0.96146553 -0.16855486 0.011977358 0.086308398 -0.080002637 0.080883395 -0.51619977 -0.068353497 0.023946895 -0.013789422 -0.44827352 0.051216271 -0.26886698 -0.15539915 0.42745593 0.19241669 -0.13228847 -0.19251285 -0.36739621 -0.11313628 -0.24002292 -0.11313628 -0.24002292 -0.098014076 -0.12212111 -0.091700752 -0.099522253 -0.22465346 -0.19401136 -0.21723827 0.15986671 -0.29537396 -0.33997374 0.075600086 -0.17422927 -0.1965416 0.014085307 -0.47215737 -0.04367751 0.082853004 -0.55805277 -0.33639264 0.062868703 -0.12934161 -0.48419664 0.036567426 -0.38778165 -0.14382747 -0.41830027 -0.13165627 -0.11600375 -0.064486452 -0.28667994 -0.14043862 -0.32881358
1 "walking" 0.26468173 -0.0085919266 -0.10297373 -0.36323752 0.036867249 -0.24415899 0.94864827 -0.23438221 -0.018602576 -0.98879596 -0.97559339 -0.96771701 -0.34398533 0.1807708 0.31833247 -0.16529632 0.072032833 -0.51618121 -0.065824483 0.10470954 0.095624123 -0.50437893 0.015762644 -0.30003199 -0.25653499 -0.31828038 0.31307491 -0.24309615 -0.28409765 -0.40483479 -0.20671579 -0.26627391 -0.20671579 -0.26627391 -0.15230543 -0.14358044 -0.13599397 -0.14268962 -0.30267348 -0.30304085 -0.19953205 0.022032211 -0.32765269 -0.44057116 -0.020728637 -0.25777483 -0.20854438 -0.038311 -0.49079204 -0.1934965 0.12153153 -0.53872232 -0.39620795 -0.047367101 -0.15892536 -0.53889621 0.045752512 -0.41702966 -0.19711593 -0.42225968 -0.16751229 -0.11953962 -0.12906777 -0.30415416 -0.27644041 -0.39035666
1 "walking" 0.28431748 -0.027205815 -0.21230304 -0.18344442 0.14107588 -0.22568941 0.9564181 -0.26000305 -0.014160474 -0.98434504 -0.9858116 -0.82785828 -0.19076115 -0.15830204 0.2725886 -0.067573384 0.066278536 -0.50920898 0.19160162 -0.075822649 -0.022387581 -0.45595247 0.030218936 -0.26607028 -0.32034437 0.23315486 0.020468126 -0.25207504 -0.31816424 -0.32512016 -0.046277939 -0.20362526 -0.046277939 -0.20362526 -0.096391431 -0.11268336 -0.039073593 -0.26132279 -0.28645834 -0.38555145 -0.13906724 0.11969439 -0.27105874 -0.2015629 0.080220524 -0.26160658 -0.08786895 -0.0090308483 -0.44351246 -0.12981224 0.078647374 -0.57523195 -0.26466365 -0.022227644 -0.17687207 -0.51730061 0.054090936 -0.36488007 -0.02293362 -0.45130248 -0.064023916 -0.1854781 -0.24314196 -0.40587447 -0.35506576 -0.47367033
1 "walking" 0.22172674 -0.02437697 -0.075076407 -0.11171737 0.11113028 -0.22183256 0.95149993 -0.26356251 -0.039357122 -0.96013205 -0.978614 -0.94509954 0.33935755 0.42578254 0.63417347 0.015954634 0.020949223 -0.53052568 0.021483425 0.064451419 0.07278229 -0.48266333 -0.02208894 -0.3105725 -0.1352012 0.039407764 0.22243 -0.278203 -0.38913764 -0.34033761 -0.0067882519 -0.1833052 -0.0067882519 -0.1833052 -0.07225395 -0.076899022 -0.12962864 -0.23547414 -0.33515804 -0.44745156 -0.042235154 0.019272438 -0.28011376 -0.14057312 0.087626876 -0.25071543 -0.00058659491 -0.084717971 -0.43688721 -0.058146296 0.068633721 -0.63254694 -0.44597323 -0.13739699 -0.16882706 -0.4977263 0.03598613 -0.42705194 -0.03944066 -0.40432436 -0.024979346 -0.15457071 -0.28576637 -0.33204219 -0.44716263 -0.48223636
1 "walking" 0.29097148 -0.027810418 -0.042982545 -0.1393703 0.038038012 -0.26684056 0.93851389 -0.26841916 -0.036339041 -0.95545869 -0.97999716 -0.94824063 0.21171574 -0.28489527 -0.16707997 -0.028529194 -0.010069102 -0.56488149 -0.036618174 -0.089046514 0.15968851 -0.49677092 -0.08035097 -0.36284538 0.036718467 -0.36810865 -0.16054515 -0.19676676 -0.3099679 -0.36100167 -0.044258164 -0.24087174 -0.044258164 -0.24087174 -0.10687664 -0.13172475 -0.19294622 -0.22935232 -0.2998284 -0.31259403 -0.10160818 -0.037894869 -0.3712348 -0.15468407 0.011404976 -0.26816235 -0.035564306 -0.10536495 -0.49159537 -0.10956803 0.028760454 -0.64148396 -0.3790012 -0.068570936 -0.29740815 -0.53423662 -0.094185659 -0.44403162 -0.1417754 -0.42086558 -0.014190613 -0.3048822 -0.2332989 -0.3615454 -0.2971822 -0.37921508
1 "walking" 0.26108077 -0.015635621 -0.10258842 -0.17123888 0.20123607 -0.26158873 0.93447152 -0.26936496 -0.030656862 -0.98113071 -0.98894779 -0.97711602 -0.19043777 -0.12737332 -0.45913331 -0.029343053 0.25624346 -0.48275693 -0.0329982 -0.16724048 0.17633661 -0.46948578 0.032367693 -0.30173541 0.055079886 -0.22013296 0.013602134 -0.1112245 -0.11567141 -0.27546421 -0.041734145 -0.16345806 -0.041734145 -0.16345806 -0.049040264 0.055555796 -0.11201361 -0.13818532 -0.16427708 -0.12044922 -0.10138669 0.14147675 -0.27903807 -0.20036871 0.15629484 -0.31082511 -0.020791129 0.15724409 -0.42861504 -0.12884595 0.28202866 -0.53528069 -0.32007485 0.086356117 -0.16957476 -0.51689717 -0.0098015489 -0.41485024 -0.046588109 -0.36757695 0.14902796 -0.055870716 -0.12431494 -0.30043308 -0.14724914 -0.14526252
1 "walking" 0.25242505 0.0062773455 -0.12518006 -0.2372253 0.22348838 -0.22901343 0.93776033 -0.26882859 -0.029314983 -0.98081539 -0.99280021 -0.97654025 0.18840843 -0.087939653 -0.35549964 -0.1389674 0.28386653 -0.49038004 -0.045132438 -0.26226896 0.055677772 -0.44777597 0.055891583 -0.30133812 -0.44250138 -0.053248324 -0.091127344 -0.17113313 -0.14115854 -0.36789958 -0.083892745 -0.135501 -0.083892745 -0.135501 -0.1137836 0.053617929 -0.08864427 -0.11513234 -0.20180057 -0.16298274 -0.2253875 0.2631908 -0.28012234 -0.24188591 0.12374944 -0.26139909 -0.16457878 0.24896103 -0.4395482 -0.1887704 0.23418064 -0.53935864 -0.18030378 0.04777439 -0.27879358 -0.53752582 0.053384941 -0.37268498 -0.065555728 -0.31192581 0.11159718 -0.029341473 -0.076998524 -0.30170548 -0.17288386 -0.20925775
1 "walking" 0.35878664 -0.016954505 -0.15477656 -0.2514616 0.27005499 -0.18501917 0.93861575 -0.26828456 -0.026783007 -0.98145764 -0.98200461 -0.9733533 -0.084283367 0.18478614 0.17062853 -0.13218033 0.29392746 -0.49133816 -0.066470623 0.0056453695 -0.028907552 -0.45538127 0.069813254 -0.34900948 -0.33879212 0.1731997 -0.04485294 -0.15328742 -0.21289807 -0.46422858 -0.070705961 -0.12111633 -0.070705961 -0.12111633 -0.087147945 0.014729942 -0.093538752 -0.11111527 -0.23656221 -0.25478179 -0.20094001 0.28209227 -0.29508969 -0.27228351 0.18286466 -0.18961124 -0.20633466 0.16809665 -0.48986138 -0.13176404 0.34588427 -0.49132705 -0.23248793 -0.0018716628 -0.34783736 -0.52808092 0.10426562 -0.40880947 -0.0025289508 -0.33226361 0.037196642 -0.021848235 -0.085531348 -0.28821455 -0.20679172 -0.37097505
1 "walking" 0.256935 -0.010577401 -0.10544192 -0.23004356 0.18733455 -0.16425491 0.94075878 -0.25886389 -0.022928327 -0.97962201 -0.95156888 -0.96271573 0.010782856 0.44068229 0.47352109 -0.15428198 0.16297886 -0.53678301 -0.047514722 0.14463725 0.061859023 -0.50627991 0.0092188409 -0.36831531 0.14784692 0.21324376 0.14934834 -0.18910297 -0.27999397 -0.48979073 -0.069540692 -0.1574232 -0.069540692 -0.1574232 -0.14261311 -0.067012367 -0.14195426 -0.18180899 -0.29604805 -0.29858896 -0.17324885 0.23445238 -0.22498748 -0.25356882 0.085681575 -0.19645951 -0.19051226 0.091698045 -0.50836523 -0.19107095 0.16432777 -0.562484 -0.3116387 -0.049073985 -0.31254769 -0.56941851 0.036521428 -0.4453898 -0.055347995 -0.35198053 -0.070366165 -0.069383752 -0.15697818 -0.34581942 -0.25723608 -0.39936344
1 "walking" 0.29855414 0.00079445569 -0.040695674 -0.19810732 -0.0046376926 -0.18503809 0.95022231 -0.24907103 -0.018489407 -0.95948037 -0.98406972 -0.96468427 0.41774673 -0.32865084 0.048078345 -0.15415699 -0.062067882 -0.58732491 -0.05995921 0.025881487 0.11552275 -0.54702492 -0.073083343 -0.38671403 0.18695314 -0.11268219 -0.030516287 -0.28098963 -0.38880511 -0.45768788 -0.086942954 -0.2251967 -0.086942954 -0.2251967 -0.20374475 -0.19153489 -0.21146554 -0.24228744 -0.36694566 -0.42317337 -0.17090554 0.0037015146 -0.35903494 -0.2089881 -0.072051001 -0.15953272 -0.21056189 -0.12967852 -0.52522565 -0.16967917 -0.04963155 -0.65072632 -0.39636899 -0.16293441 -0.33745856 -0.59511019 -0.028177781 -0.45976081 -0.16675188 -0.38048312 -0.16543159 -0.22728925 -0.27229264 -0.35178264 -0.39669654 -0.49782738
1 "walking" 0.30804575 -0.023300458 -0.07970154 -0.19869979 0.13432199 -0.17723723 0.9568354 -0.24566304 -0.019715884 -0.99038534 -0.98497605 -0.96773304 -0.0037799747 -0.18764548 -0.22861387 -0.048773463 0.096493976 -0.50771295 -0.017010965 -0.13213207 0.1188107 -0.50791561 -0.010991653 -0.34020651 0.02969876 -0.28120195 -0.12474305 -0.19883364 -0.32634804 -0.35025523 -0.064423256 -0.15965905 -0.064423256 -0.15965905 -0.088474992 -0.066587764 -0.15839268 -0.18043843 -0.29703671 -0.34890167 -0.17194118 0.15270123 -0.27350035 -0.20945091 0.052367883 -0.18944016 -0.12108708 -3.1199341e-05 -0.46027599 -0.057271875 0.12994694 -0.55316504 -0.37337778 -0.12974485 -0.23528596 -0.5505884 0.048823244 -0.4388233 -0.052787972 -0.35713929 -0.006305701 -0.15557509 -0.19874266 -0.30999068 -0.33434807 -0.41546378
1 "walking" 0.20356167 -0.03050523 -0.13709513 -0.2469644 0.29855783 -0.20575302 0.95367537 -0.24255418 -0.023026076 -0.98892596 -0.97937972 -0.97690052 -0.075184253 0.24011216 -0.258532 -0.081203975 0.24297476 -0.49183255 0.03677459 -0.23541628 0.16695628 -0.48177333 0.013741497 -0.31572741 -0.16067999 -0.095764335 -0.080900177 -0.20600776 -0.34147491 -0.28379509 -0.046465246 -0.1863706 -0.046465246 -0.1863706 -0.046028879 -0.060305933 -0.11307203 -0.19549783 -0.29347209 -0.36498378 -0.16095451 0.25043745 -0.2785755 -0.28363584 0.24153746 -0.22806095 -0.11482179 0.11911546 -0.45208251 -0.1274032 0.29601223 -0.52893908 -0.41622349 -0.096523957 -0.22693502 -0.50437561 0.06912718 -0.41003426 -0.068781145 -0.3876761 -0.018739839 -0.11642689 -0.26829738 -0.28341605 -0.36981263 -0.40259904
1 "walking" 0.28056095 -0.011424653 -0.15619795 -0.2739845 0.25843788 -0.22578754 0.95226274 -0.25175686 -0.027116144 -0.98890675 -0.94058126 -0.95996311 0.21473519 0.002129431 -0.18759248 -0.14904453 0.22488111 -0.51857424 0.0017780167 -0.17489594 0.081217617 -0.45651035 0.012341046 -0.32178859 -0.56239894 -0.055131597 -0.14439587 -0.17503 -0.33935405 -0.32279514 -0.066594317 -0.25965723 -0.066594317 -0.25965723 -0.085681968 -0.11614363 -0.10537089 -0.20471308 -0.28738884 -0.36668668 -0.23835425 0.28918611 -0.32518854 -0.28844704 0.16155104 -0.23268177 -0.19121637 0.15660004 -0.49261846 -0.1798767 0.21862924 -0.54176533 -0.26704599 -0.099487838 -0.276371 -0.51716779 0.068541157 -0.39929844 -0.20435789 -0.40762296 -0.066482075 -0.1898893 -0.25351284 -0.30757282 -0.35244174 -0.43098331
